train_perplexity,val_perplexity,train_loss,val_loss,overall_bleu,n1_bleu,n2_bleu,n3_bleu,n4_bleu,acc_bleu
1990.16845703125,578.04248046875,7.298180103302002,6.348039627075195,5.864208634112777,26.73562526619276,12.839758856541629,7.376925635157551,4.952898427393867,5.864208634112777
336.2943115234375,242.06410217285156,5.785907745361328,5.4780402183532715,5.864208634112777,26.73562526619276,12.839758856541629,7.376925635157551,4.952898427393867,5.864208634112777
175.5017547607422,155.21571350097656,5.15247106552124,5.032931804656982,5.864208634112777,26.73562526619276,12.839758856541629,7.376925635157551,4.952898427393867,5.864208634112777
113.951904296875,109.22437286376953,4.721048831939697,4.678837776184082,5.864208634112777,26.73562526619276,12.839758856541629,7.376925635157551,4.952898427393867,5.864208634112777
80.2542495727539,83.03508758544922,4.370309352874756,4.401780605316162,5.864208634112777,26.73562526619276,12.839758856541629,7.376925635157551,4.952898427393867,5.864208634112777
60.952266693115234,67.21302795410156,4.0949320793151855,4.188127517700195,5.864208634112777,26.73562526619276,12.839758856541629,7.376925635157551,4.952898427393867,5.864208634112777
48.88322067260742,56.903446197509766,3.8740978240966797,4.019766330718994,5.864208634112777,26.73562526619276,12.839758856541629,7.376925635157551,4.952898427393867,5.864208634112777
40.85348892211914,49.93423080444336,3.6946351528167725,3.8875572681427,5.864208634112777,26.73562526619276,12.839758856541629,7.376925635157551,4.952898427393867,5.864208634112777
35.31862258911133,45.10893249511719,3.5491631031036377,3.784613847732544,5.864208634112777,26.73562526619276,12.839758856541629,7.376925635157551,4.952898427393867,5.864208634112777
31.352798461914062,41.6470832824707,3.4302618503570557,3.703653573989868,5.864208634112777,26.73562526619276,12.839758856541629,7.376925635157551,4.952898427393867,5.864208634112777
28.38088035583496,39.0700569152832,3.330942392349243,3.638845682144165,5.864208634112777,26.73562526619276,12.839758856541629,7.376925635157551,4.952898427393867,5.864208634112777
26.060792922973633,37.09010696411133,3.245964765548706,3.586045980453491,5.864208634112777,26.73562526619276,12.839758856541629,7.376925635157551,4.952898427393867,5.864208634112777
24.188623428344727,35.528072357177734,3.1717379093170166,3.5423424243927,5.864208634112777,26.73562526619276,12.839758856541629,7.376925635157551,4.952898427393867,5.864208634112777
22.63653564453125,34.27395248413086,3.105748414993286,3.505819082260132,5.864208634112777,26.73562526619276,12.839758856541629,7.376925635157551,4.952898427393867,5.864208634112777
21.32122802734375,33.24794387817383,3.046217203140259,3.4748945236206055,5.864208634112777,26.73562526619276,12.839758856541629,7.376925635157551,4.952898427393867,5.864208634112777
20.186996459960938,32.396949768066406,2.991877794265747,3.448481321334839,5.864208634112777,26.73562526619276,12.839758856541629,7.376925635157551,4.952898427393867,5.864208634112777
19.19362449645996,31.683744430541992,2.94173264503479,3.4257748126983643,5.864208634112777,26.73562526619276,12.839758856541629,7.376925635157551,4.952898427393867,5.864208634112777
18.31229591369629,31.081335067749023,2.8950374126434326,3.406153917312622,5.864208634112777,26.73562526619276,12.839758856541629,7.376925635157551,4.952898427393867,5.864208634112777
17.52193260192871,30.564008712768555,2.8512232303619385,3.388958215713501,5.864208634112777,26.73562526619276,12.839758856541629,7.376925635157551,4.952898427393867,5.864208634112777
16.806467056274414,30.118070602416992,2.809830904006958,3.3738632202148438,5.864208634112777,26.73562526619276,12.839758856541629,7.376925635157551,4.952898427393867,5.864208634112777
16.153661727905273,29.731630325317383,2.7705039978027344,3.3605613708496094,5.864208634112777,26.73562526619276,12.839758856541629,7.376925635157551,4.952898427393867,5.864208634112777
15.55395221710205,29.399991989135742,2.732957124710083,3.348947286605835,5.864208634112777,26.73562526619276,12.839758856541629,7.376925635157551,4.952898427393867,5.864208634112777
14.999346733093262,29.116060256958008,2.6969292163848877,3.3388442993164062,5.864208634112777,26.73562526619276,12.839758856541629,7.376925635157551,4.952898427393867,5.864208634112777
14.48428726196289,28.87715721130371,2.6622612476348877,3.330183982849121,5.864208634112777,26.73562526619276,12.839758856541629,7.376925635157551,4.952898427393867,5.864208634112777
14.003268241882324,28.67584991455078,2.6287553310394287,3.3227498531341553,5.864208634112777,26.73562526619276,12.839758856541629,7.376925635157551,4.952898427393867,5.864208634112777
13.552239418029785,28.510095596313477,2.5962812900543213,3.3165123462677,5.864208634112777,26.73562526619276,12.839758856541629,7.376925635157551,4.952898427393867,5.864208634112777
13.128277778625488,28.375030517578125,2.564757823944092,3.311300277709961,5.864208634112777,26.73562526619276,12.839758856541629,7.376925635157551,4.952898427393867,5.864208634112777
12.727843284606934,28.275863647460938,2.534034490585327,3.307307481765747,5.864208634112777,26.73562526619276,12.839758856541629,7.376925635157551,4.952898427393867,5.864208634112777
12.348876953125,28.20624542236328,2.5040571689605713,3.304332733154297,5.864208634112777,26.73562526619276,12.839758856541629,7.376925635157551,4.952898427393867,5.864208634112777
11.989453315734863,28.170785903930664,2.474766492843628,3.302508592605591,5.864208634112777,26.73562526619276,12.839758856541629,7.376925635157551,4.952898427393867,5.864208634112777
