train_perplexity,val_perplexity,train_loss,val_loss,overall_bleu,n1_bleu,n2_bleu,n3_bleu,n4_bleu,acc_bleu
1934.751953125,535.1266479492188,7.229125499725342,6.270986080169678,5.008260833472768,28.908530208795753,13.598964528691345,7.358342629079513,4.348002669373463,5.008260833472768
315.00518798828125,234.8285675048828,5.722716808319092,5.447807788848877,5.008260833472768,28.908530208795753,13.598964528691345,7.358342629079513,4.348002669373463,5.008260833472768
173.36488342285156,160.95068359375,5.141849040985107,5.069719314575195,5.008260833472768,28.908530208795753,13.598964528691345,7.358342629079513,4.348002669373463,5.008260833472768
119.76691436767578,120.61222076416016,4.772523403167725,4.779860019683838,5.008260833472768,28.908530208795753,13.598964528691345,7.358342629079513,4.348002669373463,5.008260833472768
87.19491577148438,94.18331909179688,4.4547624588012695,4.529978275299072,5.008260833472768,28.908530208795753,13.598964528691345,7.358342629079513,4.348002669373463,5.008260833472768
66.27843475341797,76.70616912841797,4.180059909820557,4.32185697555542,5.008260833472768,28.908530208795753,13.598964528691345,7.358342629079513,4.348002669373463,5.008260833472768
52.51197814941406,64.92322540283203,3.9469499588012695,4.1523566246032715,5.008260833472768,28.908530208795753,13.598964528691345,7.358342629079513,4.348002669373463,5.008260833472768
43.064208984375,56.7178955078125,3.748523473739624,4.0146708488464355,5.008260833472768,28.908530208795753,13.598964528691345,7.358342629079513,4.348002669373463,5.008260833472768
36.333805084228516,50.900386810302734,3.578626871109009,3.904156446456909,5.008260833472768,28.908530208795753,13.598964528691345,7.358342629079513,4.348002669373463,5.008260833472768
31.379568099975586,46.69034194946289,3.4321749210357666,3.8158814907073975,5.008260833472768,28.908530208795753,13.598964528691345,7.358342629079513,4.348002669373463,5.008260833472768
27.609766006469727,43.59465408325195,3.3044002056121826,3.745600461959839,5.008260833472768,28.908530208795753,13.598964528691345,7.358342629079513,4.348002669373463,5.008260833472768
24.641860961914062,41.243465423583984,3.1909420490264893,3.6888999938964844,5.008260833472768,28.908530208795753,13.598964528691345,7.358342629079513,4.348002669373463,5.008260833472768
22.23149299621582,39.473140716552734,3.0883195400238037,3.64400577545166,5.008260833472768,28.908530208795753,13.598964528691345,7.358342629079513,4.348002669373463,5.008260833472768
20.270917892456055,38.07411575317383,2.996311902999878,3.6069793701171875,5.008260833472768,28.908530208795753,13.598964528691345,7.358342629079513,4.348002669373463,5.008260833472768
18.56492042541504,36.92189407348633,2.9086720943450928,3.5757901668548584,5.008260833472768,28.908530208795753,13.598964528691345,7.358342629079513,4.348002669373463,5.008260833472768
17.11556053161621,36.95457077026367,2.8280060291290283,3.5751469135284424,5.008260833472768,28.908530208795753,13.598964528691345,7.358342629079513,4.348002669373463,5.008260833472768
15.847674369812012,35.43655014038086,2.7511110305786133,3.5336687564849854,5.008260833472768,28.908530208795753,13.598964528691345,7.358342629079513,4.348002669373463,5.008260833472768
14.719169616699219,34.7690315246582,2.677380323410034,3.514498472213745,5.008260833472768,28.908530208795753,13.598964528691345,7.358342629079513,4.348002669373463,5.008260833472768
13.72287368774414,35.09369659423828,2.608030080795288,3.5225436687469482,5.008260833472768,28.908530208795753,13.598964528691345,7.358342629079513,4.348002669373463,5.008260833472768
12.793907165527344,34.148807525634766,2.5385146141052246,3.4959888458251953,5.008260833472768,28.908530208795753,13.598964528691345,7.358342629079513,4.348002669373463,5.008260833472768
11.99033260345459,34.98360824584961,2.473578929901123,3.518078565597534,5.008260833472768,28.908530208795753,13.598964528691345,7.358342629079513,4.348002669373463,5.008260833472768
11.235332489013672,33.622886657714844,2.4089419841766357,3.4801056385040283,5.008260833472768,28.908530208795753,13.598964528691345,7.358342629079513,4.348002669373463,5.008260833472768
10.549592018127441,33.9818229675293,2.346104383468628,3.491168737411499,5.008260833472768,28.908530208795753,13.598964528691345,7.358342629079513,4.348002669373463,5.008260833472768
9.923909187316895,34.99787521362305,2.2854161262512207,3.5182201862335205,5.008260833472768,28.908530208795753,13.598964528691345,7.358342629079513,4.348002669373463,5.008260833472768
9.188323020935059,33.24222946166992,2.20884370803833,3.4673545360565186,5.008260833472768,28.908530208795753,13.598964528691345,7.358342629079513,4.348002669373463,5.008260833472768
9.059125900268555,33.25857925415039,2.194754123687744,3.467890501022339,5.008260833472768,28.908530208795753,13.598964528691345,7.358342629079513,4.348002669373463,5.008260833472768
8.985854148864746,33.28859329223633,2.1866800785064697,3.4687576293945312,5.008260833472768,28.908530208795753,13.598964528691345,7.358342629079513,4.348002669373463,5.008260833472768
8.91540241241455,33.2321662902832,2.1789252758026123,3.4670913219451904,5.008260833472768,28.908530208795753,13.598964528691345,7.358342629079513,4.348002669373463,5.008260833472768
8.901737213134766,33.22169876098633,2.1773841381073,3.4667632579803467,5.008260833472768,28.908530208795753,13.598964528691345,7.358342629079513,4.348002669373463,5.008260833472768
8.893177032470703,33.21985626220703,2.1764204502105713,3.466691732406616,5.008260833472768,28.908530208795753,13.598964528691345,7.358342629079513,4.348002669373463,5.008260833472768
