train_perplexity,val_perplexity,train_loss,val_loss,overall_bleu,n1_bleu,n2_bleu,n3_bleu,n4_bleu,acc_bleu
579.895263671875,142.8711700439453,5.658632278442383,4.948479175567627,1.3664856802801593,21.602179923756445,8.45310803435532,3.8123213212566336,1.0436092031271111,1.3664856802801593
88.51013946533203,74.1332015991211,4.4445905685424805,4.283700942993164,1.3664856802801593,21.602179923756445,8.45310803435532,3.8123213212566336,1.0436092031271111,1.3664856802801593
47.03570556640625,51.03408432006836,3.828554391860962,3.9020116329193115,1.3664856802801593,21.602179923756445,8.45310803435532,3.8123213212566336,1.0436092031271111,1.3664856802801593
31.711036682128906,41.56277084350586,3.438208818435669,3.693653106689453,1.3664856802801593,21.602179923756445,8.45310803435532,3.8123213212566336,1.0436092031271111,1.3664856802801593
23.688142776489258,37.104087829589844,3.150526285171509,3.576772451400757,1.3664856802801593,21.602179923756445,8.45310803435532,3.8123213212566336,1.0436092031271111,1.3664856802801593
19.3701229095459,35.98422622680664,2.9513556957244873,3.5439517498016357,1.3664856802801593,21.602179923756445,8.45310803435532,3.8123213212566336,1.0436092031271111,1.3664856802801593
16.408832550048828,33.82615661621094,2.7868306636810303,3.4860732555389404,1.3664856802801593,21.602179923756445,8.45310803435532,3.8123213212566336,1.0436092031271111,1.3664856802801593
