train_perplexity,val_perplexity,train_loss,val_loss,overall_bleu,n1_bleu,n2_bleu,n3_bleu,n4_bleu,acc_bleu
3086.3779296875,569.5944213867188,7.676427841186523,6.332007884979248,2.1284086038671806,23.60973730812329,9.082501344448422,4.29101695742049,1.7241004338597303,2.1284086038671806
363.9079284667969,312.4361267089844,5.8808913230896,5.733656406402588,2.1284086038671806,23.60973730812329,9.082501344448422,4.29101695742049,1.7241004338597303,2.1284086038671806
270.5531921386719,263.0902404785156,5.590343952178955,5.561590194702148,2.1284086038671806,23.60973730812329,9.082501344448422,4.29101695742049,1.7241004338597303,2.1284086038671806
218.95098876953125,231.66888427734375,5.3790764808654785,5.436800003051758,2.1284086038671806,23.60973730812329,9.082501344448422,4.29101695742049,1.7241004338597303,2.1284086038671806
187.50303649902344,209.793212890625,5.2235589027404785,5.3380818367004395,2.1284086038671806,23.60973730812329,9.082501344448422,4.29101695742049,1.7241004338597303,2.1284086038671806
163.2977752685547,190.39524841308594,5.084968090057373,5.240931987762451,2.1284086038671806,23.60973730812329,9.082501344448422,4.29101695742049,1.7241004338597303,2.1284086038671806
141.7408905029297,168.10333251953125,4.942920207977295,5.114662170410156,2.1284086038671806,23.60973730812329,9.082501344448422,4.29101695742049,1.7241004338597303,2.1284086038671806
122.20803833007812,146.7202911376953,4.794092178344727,4.976686477661133,2.1284086038671806,23.60973730812329,9.082501344448422,4.29101695742049,1.7241004338597303,2.1284086038671806
105.5427017211914,129.6603240966797,4.6471452713012695,4.8513312339782715,2.1284086038671806,23.60973730812329,9.082501344448422,4.29101695742049,1.7241004338597303,2.1284086038671806
91.86994171142578,116.36092376708984,4.508010387420654,4.7407426834106445,2.1284086038671806,23.60973730812329,9.082501344448422,4.29101695742049,1.7241004338597303,2.1284086038671806
80.65196228027344,105.27010345458984,4.377357006072998,4.638227939605713,2.1284086038671806,23.60973730812329,9.082501344448422,4.29101695742049,1.7241004338597303,2.1284086038671806
71.4614028930664,96.17418670654297,4.256025791168213,4.54539680480957,2.1284086038671806,23.60973730812329,9.082501344448422,4.29101695742049,1.7241004338597303,2.1284086038671806
63.9189453125,88.30630493164062,4.144208908081055,4.458535671234131,2.1284086038671806,23.60973730812329,9.082501344448422,4.29101695742049,1.7241004338597303,2.1284086038671806
57.68790054321289,80.00299835205078,4.041601657867432,4.357677936553955,2.1284086038671806,23.60973730812329,9.082501344448422,4.29101695742049,1.7241004338597303,2.1284086038671806
52.450504302978516,74.36483764648438,3.946465253829956,4.283052921295166,2.1284086038671806,23.60973730812329,9.082501344448422,4.29101695742049,1.7241004338597303,2.1284086038671806
48.076969146728516,70.99097442626953,3.859227180480957,4.235945224761963,2.1284086038671806,23.60973730812329,9.082501344448422,4.29101695742049,1.7241004338597303,2.1284086038671806
44.438846588134766,65.03768157958984,3.780447244644165,4.146470546722412,2.1284086038671806,23.60973730812329,9.082501344448422,4.29101695742049,1.7241004338597303,2.1284086038671806
41.24655532836914,61.581085205078125,3.706087112426758,4.090902805328369,2.1284086038671806,23.60973730812329,9.082501344448422,4.29101695742049,1.7241004338597303,2.1284086038671806
38.51346969604492,59.11813735961914,3.6375503540039062,4.0493998527526855,2.1284086038671806,23.60973730812329,9.082501344448422,4.29101695742049,1.7241004338597303,2.1284086038671806
36.16825485229492,56.10457229614258,3.5747921466827393,3.9963290691375732,2.1284086038671806,23.60973730812329,9.082501344448422,4.29101695742049,1.7241004338597303,2.1284086038671806
34.10454177856445,53.64404296875,3.5161211490631104,3.950953722000122,2.1284086038671806,23.60973730812329,9.082501344448422,4.29101695742049,1.7241004338597303,2.1284086038671806
32.293235778808594,51.91926956176758,3.461561918258667,3.918619394302368,2.1284086038671806,23.60973730812329,9.082501344448422,4.29101695742049,1.7241004338597303,2.1284086038671806
30.652565002441406,50.1956787109375,3.409555435180664,3.884777307510376,2.1284086038671806,23.60973730812329,9.082501344448422,4.29101695742049,1.7241004338597303,2.1284086038671806
29.19580078125,48.72543716430664,3.3609447479248047,3.8551132678985596,2.1284086038671806,23.60973730812329,9.082501344448422,4.29101695742049,1.7241004338597303,2.1284086038671806
27.92436981201172,47.82047653198242,3.3163845539093018,3.837780237197876,2.1284086038671806,23.60973730812329,9.082501344448422,4.29101695742049,1.7241004338597303,2.1284086038671806
26.720108032226562,47.23353958129883,3.272475481033325,3.8269236087799072,2.1284086038671806,23.60973730812329,9.082501344448422,4.29101695742049,1.7241004338597303,2.1284086038671806
25.678062438964844,45.43953323364258,3.2324717044830322,3.7866504192352295,2.1284086038671806,23.60973730812329,9.082501344448422,4.29101695742049,1.7241004338597303,2.1284086038671806
24.65696144104004,44.52229309082031,3.192129373550415,3.7663562297821045,2.1284086038671806,23.60973730812329,9.082501344448422,4.29101695742049,1.7241004338597303,2.1284086038671806
23.793006896972656,43.5614128112793,3.1566321849823,3.7439544200897217,2.1284086038671806,23.60973730812329,9.082501344448422,4.29101695742049,1.7241004338597303,2.1284086038671806
22.93352508544922,42.938968658447266,3.1199395656585693,3.7297849655151367,2.1284086038671806,23.60973730812329,9.082501344448422,4.29101695742049,1.7241004338597303,2.1284086038671806
